Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location
Yalbac 610 C,610,C,415,Ocellated Turkey,2,2016,9,21,12.42,,,Yalbac
Yalbac 610 C,610,C,451,Ocellated Turkey,1,2016,9,23,13.26,,,Yalbac
Yalbac 610 C,610,C,469,Ocellated Turkey,1,2016,9,24,6.52,,,Yalbac
Yalbac 610 C,610,C,480,Ocellated Turkey,1,2016,9,24,14.45,,,Yalbac
Yalbac 610 C,610,C,497,Ocellated Turkey,1,2016,9,25,6.49,,,Yalbac
Yalbac 610 C,610,C,505,Ocellated Turkey,1,2016,9,25,13.06,,,Yalbac
Yalbac 610 C,610,C,521,Ocellated Turkey,1,2016,9,27,6.09,,,Yalbac
Yalbac 610 C,610,C,532,Ocellated Turkey,1,2016,9,28,7.38,,,Yalbac
Yalbac 610 C,610,C,541,Ocellated Turkey,1,2016,9,28,14.49,,,Yalbac
Yalbac 610 C,610,C,670,Ocelot,1,2016,8,21,20.22,,,Yalbac
Yalbac 610 C,610,C,844,Ocelot,1,2016,8,30,6.57,,,Yalbac
Yalbac 610 C,610,C,907,Ocelot,1,2016,9,3,2.33,,,Yalbac
Yalbac 610 C,610,C,58,Paca,1,2016,8,1,20.57,,,Yalbac
Yalbac 610 C,610,C,82,Paca,1,2016,8,5,22.15,,,Yalbac
Yalbac 610 C,610,C,706,Paca,1,2016,8,24,19.54,,,Yalbac
Yalbac 610 C,610,C,442,Paca,1,2016,9,23,0.41,,,Yalbac
Yalbac 610 C,610,C,910,Puma,1,2016,9,3,5.18,,,Yalbac
Yalbac 610 C,610,C,914,Puma,1,2016,9,3,8.3,,,Yalbac
Yalbac 610 C,610,C,287,Puma,1,2016,9,15,12.31,,,Yalbac
Yalbac 610 C,610,C,349,Red Brocket Deer,1,2016,8,11,14.26,,,Yalbac
Yalbac 610 C,610,C,439,Red Brocket Deer,1,2016,8,13,12.47,,,Yalbac
Yalbac 610 C,610,C,486,Red Brocket Deer,1,2016,8,16,8.22,,,Yalbac
Yalbac 610 C,610,C,685,Red Brocket Deer,1,2016,8,23,16.4,,,Yalbac
Yalbac 610 C,610,C,848,Red Brocket Deer,1,2016,8,30,11.09,,,Yalbac
Yalbac 610 C,610,C,865,Red Brocket Deer,1,2016,8,31,12.55,,,Yalbac
Yalbac 610 C,610,C,883,Red Brocket Deer,1,2016,9,1,13.47,,,Yalbac
Yalbac 610 C,610,C,906,Red Brocket Deer,1,2016,9,2,15.4,,,Yalbac
Yalbac 610 C,610,C,44,Red Brocket Deer,1,2016,9,5,17.1,,,Yalbac
Yalbac 610 C,610,C,142,Red Brocket Deer,1,2016,9,10,16.16,,,Yalbac
Yalbac 610 C,610,C,346,Red Brocket Deer,1,2016,9,18,11.19,,,Yalbac
Yalbac 610 C,610,C,439,Red Brocket Deer,1,2016,9,22,10.54,,,Yalbac
Yalbac 610 C,610,C,445,Tayra,1,2016,8,13,17.09,,,Yalbac
Yalbac 610 C,610,C,622,Tayra,1,2016,8,20,12.37,,,Yalbac
Yalbac 610 C,610,C,466,Tayra,1,2016,9,23,13.56,,,Yalbac
Yalbac 610 C,610,C,55,White-tailed Deer,1,2016,7,31,11.43,,,Yalbac
Yalbac 610 C,610,C,61,White-tailed Deer,1,2016,8,2,9.45,,,Yalbac
Yalbac 610 C,610,C,70,White-tailed Deer,1,2016,8,3,23.23,,,Yalbac
Yalbac 610 C,610,C,121,White-tailed Deer,1,2016,8,7,17.52,,,Yalbac
Yalbac 610 C,610,C,125,White-tailed Deer,1,2016,8,7,18.01,,,Yalbac
Yalbac 610 C,610,C,358,White-tailed Deer,1,2016,8,11,15.32,,,Yalbac
Yalbac 610 C,610,C,370,White-tailed Deer,1,2016,8,12,9.38,,,Yalbac
Yalbac 610 C,610,C,427,White-tailed Deer,1,2016,8,13,10.57,,,Yalbac
Yalbac 610 C,610,C,475,White-tailed Deer,1,2016,8,16,4.55,,,Yalbac
Yalbac 610 C,610,C,493,White-tailed Deer,1,2016,8,17,13.17,,,Yalbac
Yalbac 610 C,610,C,534,White-tailed Deer,1,2016,8,17,20.28,,,Yalbac
Yalbac 610 C,610,C,577,White-tailed Deer,1,2016,8,18,8.15,,,Yalbac
Yalbac 610 C,610,C,602,White-tailed Deer,2,2016,8,18,16.06,,,Yalbac
Yalbac 610 C,610,C,608,White-tailed Deer,1,2016,8,19,2.18,,,Yalbac
Yalbac 610 C,610,C,625,White-tailed Deer,1,2016,8,20,13.01,,,Yalbac
Yalbac 610 C,610,C,658,White-tailed Deer,1,2016,8,21,7.45,,,Yalbac
Yalbac 610 C,610,C,661,White-tailed Deer,1,2016,8,21,8.2,,,Yalbac
Yalbac 610 C,610,C,676,White-tailed Deer,2,2016,8,23,2.54,,,Yalbac
Yalbac 610 C,610,C,781,White-tailed Deer,1,2016,8,27,10,,,Yalbac
Yalbac 610 C,610,C,862,White-tailed Deer,1,2016,8,31,11.34,,,Yalbac
Yalbac 610 C,610,C,880,White-tailed Deer,1,2016,8,31,23.05,,,Yalbac
Yalbac 610 C,610,C,931,White-tailed Deer,1,2016,9,3,18.43,,,Yalbac
Yalbac 610 C,610,C,46,White-tailed Deer,1,2016,9,6,9.32,,,Yalbac
Yalbac 610 C,610,C,68,White-tailed Deer,1,2016,9,7,13,,,Yalbac
Yalbac 610 C,610,C,137,White-tailed Deer,1,2016,9,10,15.08,,,Yalbac
Yalbac 610 C,610,C,145,White-tailed Deer,1,2016,9,11,9.37,,,Yalbac
Yalbac 610 C,610,C,149,White-tailed Deer,1,2016,9,11,11.09,,,Yalbac
Yalbac 610 C,610,C,231,White-tailed Deer,1,2016,9,12,14.07,,,Yalbac
Yalbac 610 C,610,C,232,White-tailed Deer,1,2016,9,13,7.03,,,Yalbac
Yalbac 610 C,610,C,241,White-tailed Deer,2,2016,9,13,12.53,,,Yalbac
Yalbac 610 C,610,C,283,White-tailed Deer,1,2016,9,15,9.32,,,Yalbac
Yalbac 610 C,610,C,365,White-tailed Deer,2,2016,9,18,15.41,,,Yalbac
Yalbac 610 C,610,C,430,White-tailed Deer,1,2016,9,22,8.42,,,Yalbac
Yalbac 610 C,610,C,445,White-tailed Deer,1,2016,9,23,8.42,,,Yalbac
Yalbac 610 C,610,C,526,White-tailed Deer,1,2016,9,27,8,,,Yalbac
Yalbac 611 A,611,A,111,Baird's Tapir,1,2016,3,3,11.47,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,2993,Crested guan,1,2016,3,18,1.39,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,88,Gray fox,1,2016,3,2,2.12,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,94,Gray fox,1,2016,3,2,7.39,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,121,Gray fox,1,2016,3,4,1.5,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,556,Gray fox,1,2016,3,13,5.39,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,820,Gray fox,1,2016,3,13,7.13,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,124,Great Curassow,1,2016,3,5,3.52,male,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,130,Great Curassow,1,2016,3,5,5.06,male,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,136,Great Curassow,2,2016,3,7,7.13,male/female,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,295,Great Curassow,2,2016,3,10,6.4,females,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,400,Great Curassow,1,2016,3,11,6.37,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,559,Great Curassow,1,2016,3,13,8.13,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,57,Jaguar,1,2016,3,2,1.22,Excreting,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,398,Jaguar,1,2016,3,10,10.58,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,38,Ocellated Turkey,2,2016,2,29,4.54,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,44,Ocellated Turkey,1,2016,3,1,7.55,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,46,Ocellated Turkey,2,2016,3,1,4.03,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,58,Ocellated Turkey,1,2016,3,2,6.34,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,74,Ocellated Turkey,1,2016,3,2,7.24,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,85,Ocellated Turkey,1,2016,3,2,8.34,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,91,Ocellated Turkey,1,2016,3,2,5.56,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,97,Ocellated Turkey,1,2016,3,3,6.3,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,103,Ocellated Turkey,1,2016,3,3,7.36,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,115,Ocellated Turkey,1,2016,3,4,6.35,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,118,Ocellated Turkey,1,2016,3,4,12.5,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,148,Ocellated Turkey,1,2016,3,7,2.52,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,826,Ocellated Turkey,1,2016,3,14,7.22,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,1976,Ocellated Turkey,1,2016,3,16,8.44,,Moultrie Cam,Yalbac
Yalbac 611 A,611,A,40,Puma,1,2016,3,1,3.4,cub,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,55,Agouti,1,2016,6,9,7.09,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,64,Baird's Tapir,1,2016,6,12,5.17,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,14,Gray fox,1,2016,5,21,11.31,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,94,Gray fox,1,2016,6,12,17.49,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,49,Jaguar,1,2016,6,2,9.57,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,46,Ocelot,1,2016,6,2,8.46,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,43,Red Brocket Deer,1,2016,6,1,8.13,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,14,White-tailed Deer,2,2016,5,26,7.55,Mother with fawn,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,34,White-tailed Deer,1,2016,5,27,9.1,,Moultrie Cam,Yalbac
Yalbac 611 B,611,B,52,White-tailed Deer,1,2016,6,7,8.15,Mother with fawn,Moultrie Cam,Yalbac
Yalbac 611 C,611,C,136,Baird's Tapir,1,2016,9,7,6.12,,,Yalbac
Yalbac 611 C,611,C,46,Common Opossum,1,2016,8,10,4.3,,,Yalbac
Yalbac 611 C,611,C,92,Common Opossum,1,2016,8,24,21.49,,,Yalbac
Yalbac 611 C,611,C,64,Gray fox,1,2016,8,17,15.36,,,Yalbac
Yalbac 611 C,611,C,28,Great Curassow,1,2016,7,31,5.51,,,Yalbac
Yalbac 611 C,611,C,31,Great Curassow,2,2016,8,1,16.27,,,Yalbac
Yalbac 611 C,611,C,55,Great Curassow,2,2016,8,14,17.52,,,Yalbac
Yalbac 611 C,611,C,61,Great Curassow,1,2016,8,16,7.12,,,Yalbac
Yalbac 611 C,611,C,76,Great Curassow,1,2016,8,21,7.57,,,Yalbac
Yalbac 611 C,611,C,77,Great Curassow,1,2016,8,21,7.57,,,Yalbac
Yalbac 611 C,611,C,85,Great Curassow,1,2016,8,24,10.41,,,Yalbac
Yalbac 611 C,611,C,58,Jaguar,1,2016,8,15,23.44,,,Yalbac
Yalbac 611 C,611,C,127,Ocellated Turkey,1,2016,9,6,8.05,,,Yalbac
Yalbac 611 C,611,C,148,Ocellated Turkey,2,2016,9,14,8.45,,,Yalbac
Yalbac 611 C,611,C,160,Puma,1,2016,9,15,5.06,,,Yalbac
Yalbac 611 C,611,C,40,Red Brocket Deer,1,2016,8,3,11.15,,,Yalbac
Yalbac 611 C,611,C,43,Red Brocket Deer,1,2016,8,5,14.13,,,Yalbac
Yalbac 611 C,611,C,52,Red Brocket Deer,1,2016,8,14,16.34,,,Yalbac
Yalbac 611 C,611,C,82,Red Brocket Deer,1,2016,8,23,0.27,,,Yalbac
Yalbac 611 C,611,C,94,Red Brocket Deer,1,2016,8,30,18.54,,,Yalbac
Yalbac 611 C,611,C,101,Red Brocket Deer,1,2016,9,1,5.5,,,Yalbac
Yalbac 611 C,611,C,112,Red Brocket Deer,1,2016,9,3,4.09,,,Yalbac
Yalbac 611 C,611,C,133,Red Brocket Deer,1,2016,9,7,1.55,,,Yalbac
Yalbac 611 C,611,C,145,Red Brocket Deer,1,2016,9,12,8.57,,,Yalbac
Yalbac 611 C,611,C,159,Red Brocket Deer,1,2016,9,14,12.25,,,Yalbac
Yalbac 611 C,611,C,163,Red Brocket Deer,1,2016,9,16,2.06,,,Yalbac
Yalbac 611 C,611,C,172,Red Brocket Deer,1,2016,9,18,11.26,,,Yalbac
Yalbac 611 C,611,C,183,Red Brocket Deer,1,2016,9,28,20.14,,,Yalbac
Yalbac 611 C,611,C,187,Red Brocket Deer,1,2016,9,29,1.59,,,Yalbac
Yalbac 611 C,611,C,205,Red Brocket Deer,1,2016,9,29,8.57,,,Yalbac
Yalbac 611 C,611,C,223,Red Brocket Deer,1,2016,10,1,10.53,,,Yalbac
Yalbac 611 C,611,C,244,Red Brocket Deer,1,2016,10,3,10.1,,,Yalbac
Yalbac 611 C,611,C,263,Red Brocket Deer,1,2016,10,3,12.1,,,Yalbac
Yalbac 611 C,611,C,265,Red Brocket Deer,1,2016,10,3,13.02,,,Yalbac
Yalbac 611 C,611,C,278,Red Brocket Deer,1,2016,10,3,15.22,,,Yalbac
Yalbac 611 C,611,C,283,Red Brocket Deer,1,2016,10,4,4.09,,,Yalbac
Yalbac 611 C,611,C,97,Tamandua,1,2016,8,31,23.05,,,Yalbac
Yalbac 611 C,611,C,25,White-nosed Coati,1,2016,7,30,9.24,,,Yalbac
Yalbac 611 C,611,C,73,White-nosed Coati,1,2016,8,20,14.21,,,Yalbac
Yalbac 611 C,611,C,79,White-tailed Deer,1,2016,8,21,23.09,,,Yalbac
Yalbac 612 A,612,A,3,Baird's Tapir,1,2016,4,12,5.28,,scoutguard,Yalbac
Yalbac 612 C,612,C,16,Baird's Tapir,1,2016,7,31,23.05,,,Yalbac
Yalbac 612 C,612,C,7,Gray fox,1,2016,7,30,13.47,,,Yalbac
Yalbac 612 C,612,C,10,White-tailed Deer,1,2016,7,31,10.41,,,Yalbac
Yalbac 612 C,612,C,19,White-tailed Deer,1,2016,8,1,9.38,,,Yalbac
Yalbac 612 C,612,C,25,White-tailed Deer,1,2016,8,1,15.3,,,Yalbac
Yalbac 612 C,612,C,28,White-tailed Deer,1,2016,8,2,9.59,,,Yalbac
Yalbac 612 C,612,C,31,White-tailed Deer,1,2016,8,2,10.01,,,Yalbac
Yalbac 612 C,612,C,34,White-tailed Deer,1,2016,8,3,7.08,,,Yalbac
Yalbac 614 H,614,H,140,agouti,1,2016,2,15,7.28,,Bushnell,Yalbac
Yalbac 614 H,614,H,132,agouti ,1,2016,2,15,6.49,running,Bushnell,Yalbac
Yalbac 614 H,614,H,100,Great Black Hawk,1,2016,1,11,10.35,,Bushnell,Yalbac
Yalbac 614 H,614,H,83,Great Curassow,1,2016,1,11,6.45,,Bushnell,Yalbac
Yalbac 614 H,614,H,124,Great Curassow,1,2016,2,15,14.47,male drinking water,Bushnell,Yalbac
Yalbac 614 H,614,H,125,Great Tinamou,1,2016,2,14,8.24,,Bushnell,Yalbac
Yalbac 614 H,614,H,53,Margay,2,2016,1,11,13.4,bathing,Bushnell,Yalbac
Yalbac 614 H,614,H,116,Ocelot,1,2016,1,26,10.53,bathing,Bushnell,Yalbac
Yalbac 614 H,614,H,13,Paca,1,2016,1,10,1.3,,Bushnell,Yalbac
Yalbac 614 H,614,H,73,Paca,1,2016,1,15,0.43,,Bushnell,Yalbac
Yalbac 614 I,614,I,381,Agouti,1,2016,7,3,13.07,,Bushnell,Yalbac
Yalbac 614 I,614,I,17,Baird's Tapir,1,2016,4,21,20.12,,Bushnell,Yalbac
Yalbac 614 I,614,I,69,Gray fox,1,2016,4,23,13.52,Defecating,Bushnell,Yalbac
Yalbac 614 I,614,I,153,Gray fox,1,2016,5,12,9.07,,Bushnell,Yalbac
Yalbac 614 I,614,I,181,Gray fox,1,2016,5,19,8.5,,Bushnell,Yalbac
Yalbac 614 I,614,I,189,Gray fox,1,2016,5,22,4.26,,Bushnell,Yalbac
Yalbac 614 I,614,I,193,Gray fox,1,2016,5,25,3.21,,Bushnell,Yalbac
Yalbac 614 I,614,I,201,Gray fox,1,2016,5,28,10.05,,Bushnell,Yalbac
Yalbac 614 I,614,I,213,Gray fox,1,2016,5,30,14.05,,Bushnell,Yalbac
Yalbac 614 I,614,I,57,Gray-headed Dove,1,2016,4,22,7.12,,Bushnell,Yalbac
Yalbac 614 I,614,I,73,Gray-headed Dove,1,2016,4,24,17.17,,Bushnell,Yalbac
Yalbac 614 I,614,I,109,Gray-headed Dove,1,2016,5,2,7.59,,Bushnell,Yalbac
Yalbac 614 I,614,I,217,Gray-headed Dove,1,2016,5,30,16.08,,Bushnell,Yalbac
Yalbac 614 I,614,I,229,Gray-headed Dove,1,2016,6,3,6.22,,Bushnell,Yalbac
Yalbac 614 I,614,I,105,Great Curassow,1,2016,5,1,10.25,Male,Bushnell,Yalbac
Yalbac 614 I,614,I,149,Great Curassow,1,2016,5,12,6.58,,Bushnell,Yalbac
Yalbac 614 I,614,I,237,Great Curassow,1,2016,6,7,15.03,Female,Bushnell,Yalbac
Yalbac 614 I,614,I,249,Great Curassow,3,2016,6,11,15.39,Male 2 females,Bushnell,Yalbac
Yalbac 614 I,614,I,305,Great Curassow,1,2016,6,16,5.44,,Bushnell,Yalbac
Yalbac 614 I,614,I,353,Great Curassow,1,2016,6,27,6.21,Male,Bushnell,Yalbac
Yalbac 614 I,614,I,377,Great Curassow,2,2016,7,3,12.17,Females,Bushnell,Yalbac
Yalbac 614 I,614,I,157,Great Tinamou,1,2016,5,14,8.13,,Bushnell,Yalbac
Yalbac 614 I,614,I,161,Jaguar,1,2016,5,15,18.15,,Bushnell,Yalbac
Yalbac 614 I,614,I,89,Ocellated Turkey,1,2016,4,27,6.19,,Bushnell,Yalbac
Yalbac 614 I,614,I,93,Ocellated Turkey,1,2016,4,27,7.42,,Bushnell,Yalbac
Yalbac 614 I,614,I,113,Ocellated Turkey,1,2016,5,3,8.24,,Bushnell,Yalbac
Yalbac 614 I,614,I,117,Ocellated Turkey,1,2016,5,4,7.36,,Bushnell,Yalbac
Yalbac 614 I,614,I,137,Ocelot,1,2016,5,5,23.4,,Bushnell,Yalbac
Yalbac 614 I,614,I,141,ocelot,1,2016,5,9,20.43,,Bushnell,Yalbac
Yalbac 614 I,614,I,209,Ocelot,1,2016,5,30,3.08,,Bushnell,Yalbac
Yalbac 614 I,614,I,309,Ocelot,1,2016,6,16,23.28,,Bushnell,Yalbac
Yalbac 614 I,614,I,101,Puma,1,2016,4,30,0.52,,Bushnell,Yalbac
Yalbac 614 I,614,I,145,Puma,1,2016,5,11,5.09,,Bushnell,Yalbac
Yalbac 614 I,614,I,233,Puma,1,2016,6,6,1.38,,Bushnell,Yalbac
Yalbac 614 I,614,I,321,Puma,1,2016,6,20,20.17,,Bushnell,Yalbac
Yalbac 614 I,614,I,325,Puma,1,2016,6,22,3.19,,Bushnell,Yalbac
Yalbac 614 I,614,I,337,Puma,1,2016,6,23,8.31,,Bushnell,Yalbac
Yalbac 614 I,614,I,341,Puma,1,2016,6,23,9.05,,Bushnell,Yalbac
Yalbac 614 I,614,I,365,Puma,1,2016,6,28,23.08,,Bushnell,Yalbac
Yalbac 614 I,614,I,345,Rodent,1,2016,6,23,23.41,,Bushnell,Yalbac
Yalbac 614 I,614,I,373,Rodent,1,2016,7,1,3.23,,Bushnell,Yalbac
Yalbac 614 I,614,I,83,Slaty-breasted Tinamou,1,2016,4,26,9.35,,Bushnell,Yalbac
Yalbac 614 I,614,I,97,Slaty-breasted Tinamou,1,2016,4,29,7.58,,Bushnell,Yalbac
Yalbac 614 J,614,J,37,Agouti,1,2016,7,12,15.01,,,Yalbac
Yalbac 614 J,614,J,85,Agouti,1,2016,7,15,13.52,,,Yalbac
Yalbac 614 J,614,J,137,Agouti,1,2016,7,21,18.18,,,Yalbac
Yalbac 614 J,614,J,612,Agouti,1,2016,9,2,7.21,,,Yalbac
Yalbac 614 J,614,J,428,Crested guan,1,2016,8,20,8.45,,,Yalbac
Yalbac 614 J,614,J,452,Crested guan,1,2016,8,22,16.36,,,Yalbac
Yalbac 614 J,614,J,464,Crested guan,1,2016,8,23,10.46,,,Yalbac
Yalbac 614 J,614,J,488,Crested guan,1,2016,8,13,17.19,,,Yalbac
Yalbac 614 J,614,J,500,Crested guan,1,2016,8,25,13.45,,,Yalbac
Yalbac 614 J,614,J,508,Crested guan,2,2016,8,25,16.31,,,Yalbac
Yalbac 614 J,614,J,584,Crested guan,1,2016,8,30,15.14,,,Yalbac
Yalbac 614 J,614,J,600,Crested guan,1,2016,9,1,11.57,,,Yalbac
Yalbac 614 J,614,J,21,Gray fox,1,2016,7,8,12.58,,,Yalbac
Yalbac 614 J,614,J,117,Gray fox,1,2016,7,19,13.21,,,Yalbac
Yalbac 614 J,614,J,241,Gray fox,1,2016,7,31,14.41,,,Yalbac
Yalbac 614 J,614,J,289,Gray fox,1,2016,8,3,8.31,,,Yalbac
Yalbac 614 J,614,J,616,Gray fox,1,2016,9,2,9.52,,,Yalbac
Yalbac 614 J,614,J,640,Gray fox,1,2016,9,5,11.54,,,Yalbac
Yalbac 614 J,614,J,648,Gray fox,1,2016,9,7,19.2,,,Yalbac
Yalbac 614 J,614,J,620,Gray-headed Dove,1,2016,9,2,10.07,,,Yalbac
Yalbac 614 J,614,J,41,Great Curassow,1,2016,7,12,17.36,,,Yalbac
Yalbac 614 J,614,J,57,Great Curassow,1,2016,7,13,14.02,,,Yalbac
Yalbac 614 J,614,J,113,Great Curassow,1,2016,7,17,15.17,,,Yalbac
Yalbac 614 J,614,J,133,Great Curassow,1,2016,7,19,18.13,,,Yalbac
Yalbac 614 J,614,J,145,Great Curassow,1,2016,7,24,17.14,,,Yalbac
Yalbac 614 J,614,J,197,Great Curassow,1,2016,7,30,16.56,,,Yalbac
Yalbac 614 J,614,J,205,Great Curassow,2,2016,7,31,6.28,,,Yalbac
Yalbac 614 J,614,J,265,Great Curassow,1,2016,7,31,16.14,,,Yalbac
Yalbac 614 J,614,J,309,Great Curassow,1,2016,8,9,16.18,,,Yalbac
Yalbac 614 J,614,J,420,Great Curassow,1,2016,8,18,15.05,,,Yalbac
Yalbac 614 J,614,J,637,Great Curassow,1,2016,9,5,8.11,,,Yalbac
Yalbac 614 J,614,J,528,Great Tinamou,1,2016,8,29,14.08,,,Yalbac
Yalbac 614 J,614,J,53,Little Tinamou,1,2016,7,13,11.22,,,Yalbac
Yalbac 614 J,614,J,77,Little Tinamou,1,2016,7,14,15.5,,,Yalbac
Yalbac 614 J,614,J,444,Ocelot,1,2016,8,21,15.27,,,Yalbac
Yalbac 614 J,614,J,109,Puma,1,2016,7,17,4.43,,,Yalbac
Yalbac 614 J,614,J,89,Red Brocket Deer,1,2016,7,15,14.45,,,Yalbac
Yalbac 614 J,614,J,281,Red Brocket Deer,1,2016,8,1,15.18,,,Yalbac
Yalbac 614 J,614,J,522,Red Brocket Deer,1,2016,8,26,6.13,,,Yalbac
Yalbac 614 J,614,J,269,Ruddy Quail Dove ,1,2016,7,31,16.32,,,Yalbac
Yalbac 614 J,614,J,161,Striped Hog-nosed Skunk,1,2016,7,27,20.49,,,Yalbac
Yalbac 614 J,614,J,293,White-lipped Peccary,1,2016,8,4,12.01,,,Yalbac
Yalbac 614 J,614,J,169,White-nosed Coati,6,2016,7,30,6.25,,,Yalbac
Yalbac 614 J,614,J,61,White-tailed Deer,1,2016,7,14,7.41,,,Yalbac
Yalbac 614 J,614,J,412,White-tailed Deer,1,2016,8,17,6.28,,,Yalbac
Yalbac 614 J,614,J,426,White-tailed Deer,1,2016,8,17,11.22,,,Yalbac
Yalbac 614 J,614,J,592,White-tailed Deer,1,2016,8,31,8.42,,,Yalbac
Yalbac 614 J,614,J,596,White-tailed Deer,1,2016,8,31,12.4,,,Yalbac
,,,,,,,,,,,,
